"Estudiantes, Nuevos Inscriptos, Reinscriptos y Egresados de títulos de pregrado, grado y posgrado por género, carrera, unidad académica y por tipo de institución. Año 2017,",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Tipo de Institución,Institución,Unidad Académica,Carrera,Título,Gestión,Nivel de la Oferta,Total de Estudiantes,Estudiantes Varones,Estudiantes Mujeres,Total de Nuevos Inscriptos,Nuevos Inscriptos Varones,Nuevos Inscriptos Mujeres,Total de Reinscriptos,Reinscriptos Varones,Reinscriptos Mujeres,Total de Egresados,Egresados Varones,Egresados Mujeres
Universidad,Universidad Nacional de La Rioja,Sede La Rioja,Medicina,Médico,,Grado,3001,1155,1846,626,208,418,2375,947,1428,128,43,85
Universidad,Universidad de Ciencias Empresariales y Sociales,Facultad de Ciencias de la Salud,Medicina,Médico,,Grado,193,91,102,56,30,26,137,61,76,13,6,7
Instituto Universitario,Instituto Universitario de Ciencias de la Salud de la Fundación Barceló,Facultad de Medicina,Medicina,Médico,,Grado,2888,1115,1773,547,182,365,2341,933,1408,237,95,142
Universidad,Universidad Abierta Interamericana,Facultad de Medicina y Ciencias de la Salud,Medicina,Médico,,Grado,1337,532,805,273,96,177,1064,436,628,98,31,67
Universidad,Universidad  Favaloro,Facultad de Ciencias Médicas,Medicina,Médico,,Grado,320,99,221,110,30,80,210,69,141,39,12,27
Instituto Universitario,Instituto Universitario Escuela de Medicina del Hospital Italiano,Instituto Universitario Escuela de Medicina del Hospital Italiano - UA,Medicina,Médico,,Grado,216,63,153,47,11,36,169,52,117,38,17,21
Instituto Universitario,Instituto Universitario CEMIC,Unidad Académica Escuela de Medicina,Medicina,Médico,,Grado,267,84,183,65,18,47,202,66,136,33,9,24
Universidad,Universidad Católica de Cuyo,Facultad de Ciencias Médicas,Medicina,Médico,,Grado,423,163,260,75,22,53,348,141,207,50,20,30
Instituto Universitario,Instituto Universitario Italiano de Rosario,Escuela de Medicina,Medicina,Médico,,Grado,421,151,270,99,34,65,322,117,205,50,12,38
Universidad,Universidad Nacional del Sur,Departamento de Ciencias de la Salud,Medicina,Médico,,Grado,378,115,263,78,15,63,300,100,200,56,20,36
Universidad,Universidad de la Fraternidad de Agrupaciones  Santo Tomás de Aquino,Facultad de Ciencias Médicas,Medicina,Médico,,Grado,346,118,228,48,15,33,298,103,195,25,12,13
Universidad,Universidad Nacional del Litoral,Facultad de Ciencias Médicas,Medicina,Médico,,Grado,2799,951,1848,808,277,531,1991,674,1317,217,93,124
Universidad,Universidad Abierta Interamericana,Facultad de Medicina y Ciencias de la Salud - Rosario,Medicina,Médico,,Grado,451,194,257,111,52,59,340,142,198,32,16,16
Universidad,Pontificia Universidad Católica Argentina Santa María de los Buenos Aires,Facultad de Ciencias Médicas,Medicina,Médico,,Grado,265,103,162,66,22,44,199,81,118,19,11,8
Instituto Universitario,Instituto Universitario de Ciencias Biomédicas de Córdoba,Medicina,Medicina,Médico,,Grado,206,65,141,57,20,37,149,45,104,0,0,0
Universidad,Universidad Adventista del Plata,Facultad de Ciencias de la Salud,Odontología,Odontólogo,,Grado,64,23,41,32,9,23,32,14,18,0,0,0
Universidad,Universidad Abierta Interamericana,Facultad de Medicina y Ciencias de la Salud,Odontología,Odontólogo,,Grado,267,73,194,28,6,22,239,67,172,34,7,27
Instituto Universitario,Instituto Universitario Italiano de Rosario,Escuela de Odontología,Odontología,Odontólogo,,Grado,82,32,50,19,6,13,63,26,37,14,6,8
Universidad,Universidad Maimónides,Facultad de Ciencias de la Salud,Odontología,Odontólogo,,Grado,53,18,35,5,1,4,48,17,31,9,3,6
Universidad,Universidad Argentina John F. Kennedy,Facultad de Ciencias de la Salud,Odontología,Odontólogo,,Grado,507,179,328,89,32,57,418,147,271,63,23,40
Universidad,Universidad Nacional de Río Negro,Académica Sede Alto Valle - Valle Medio,Odontología,Odontólogo,,Grado,400,85,315,117,31,86,283,54,229,19,3,16
Universidad,Universidad Nacional de La Pampa,Facultad de Ciencias Veterinarias,Veterinaria,Médico Veterinario,,Grado,977,485,492,147,70,77,830,415,415,65,37,28
Universidad,Universidad Nacional del Nordeste,Facultad de Ciencias Veterinarias,Veterinaria,Médico Veterinario,,Grado,2486,1163,1323,492,189,303,1994,974,1020,108,67,41
Universidad,Universidad Nacional de Río Cuarto,Facultad de Agronomía y Veterinaria,Veterinaria,Médico Veterinario,,Grado,2131,870,1261,346,147,199,1785,723,1062,103,51,52
Universidad,Universidad Nacional de Rosario,Facultad de Ciencias Veterinarias,Veterinaria,Médico Veterinario,,Grado,1554,551,1003,228,71,157,1326,480,846,71,37,34
Universidad,Universidad Nacional de Tucumán,Facultad de Agronomía y Zootecnia,Veterinaria,Médico Veterinario,,Grado,1535,408,1127,392,108,284,1143,300,843,12,3,9
Universidad,Universidad Católica de Córdoba,Facultad de Ciencias Agropecuarias,Veterinaria,Médico Veterinario,,Grado,628,199,429,146,52,94,482,147,335,44,16,28
Universidad,Universidad Nacional del Litoral,Facultad de Ciencias Veterinarias,Veterinaria,Médico Veterinario,,Grado,2156,1034,1122,279,117,162,1877,917,960,73,39,34
Universidad,Universidad Católica de Salta,Facultad de Ciencias Agrarias y Veterinarias,Veterinaria,Médico Veterinario,,Grado,605,236,369,103,39,64,502,197,305,29,16,13
Universidad,Universidad Nacional de Río Negro,Académica Sede Alto Valle - Valle Medio,Veterinaria,Médico Veterinario,,Grado,279,90,189,92,37,55,187,53,134,5,3,2
Universidad,Universidad Nacional de Córdoba,Facultad de Ciencias Médicas - Escuela de Fonoaudiología,Fonoaudiología,Licenciado en Fonoaudiología,,Grado,1197,48,1149,262,10,252,935,38,897,55,1,54
Universidad,Universidad del Aconcagua,Facultad de Ciencias Médicas,Fonoaudiología,Licenciado en Fonoaudiología,,Grado,244,1,243,35,0,35,209,1,208,19,0,19
Universidad,Universidad del Museo Social Argentino,Facultad de Ciencias Humanas,Fonoaudiología,Licenciado en Fonoaudiología,,Grado,309,22,287,90,12,78,219,10,209,18,0,18
Universidad,Universidad Católica de La Plata,Facultad de Ciencias de la Salud,Fonoaudiología,Licenciado en Fonoaudiología,,Grado,94,0,94,19,0,19,75,0,75,5,0,5
Universidad,Universidad Católica de La Plata,Unidad Académica Bahía Blanca - Facultad de Ciencias de la Salud,Fonoaudiología,Licenciado en Fonoaudiología,,Grado,112,6,106,34,3,31,78,3,75,7,0,7
Universidad,Universidad de la Fraternidad de Agrupaciones  Santo Tomás de Aquino,Facultad de Ciencias Médicas,Fonoaudiología,Licenciado en Fonoaudiología,,Grado,196,8,188,29,1,28,167,7,160,15,0,15
Universidad,Universidad Nacional de San Luis,Facultad de Ciencias de la Salud,Fonoaudiología,Licenciado en Fonoaudiología,,Grado,384,30,354,90,10,80,294,20,274,19,2,17
Universidad,Universidad Nacional de Catamarca,Facultad de Ciencias de la Salud,Nutrición,Licenciado en Nutrición,,Grado,462,76,386,109,18,91,353,58,295,6,1,5
Universidad,Universidad Nacional de Córdoba,Facultad de Ciencias Médicas - Escuela de Nutrición,Nutrición,Licenciado en Nutrición,,Grado,1858,221,1637,476,90,386,1382,131,1251,132,7,125
Universidad,Universidad Nacional de Cuyo,Facultad de Filosofía y Letras,Inglés,Traductor Público Inglés - Español,,Grado,448,91,357,114,28,86,334,63,271,33,5,28
Universidad,Universidad Nacional de La Plata,Escuela Universitaria de Recursos Humanos  del Equipo de Salud,Nutrición,Licenciado en Nutrición,,Grado,927,179,748,485,106,379,442,73,369,6,0,6
Universidad,Universidad Nacional del Litoral,Facultad de Bioquímica y Ciencias Biológicas,Nutrición,Licenciado en Nutrición,,Grado,1148,152,996,290,65,225,858,87,771,67,5,62
Universidad,Universidad Adventista del Plata,Facultad de Ciencias de la Salud,Nutrición,Licenciado en Nutrición,,Grado,228,48,180,19,2,17,209,46,163,13,0,13
Universidad,Universidad de Ciencias Empresariales y Sociales,Facultad de Ciencias de la Salud,Nutrición,Licenciado en Nutrición,,Grado,56,6,50,16,3,13,40,3,37,6,0,6
Universidad,Universidad del Centro Educativo Latinoamericano,Facultad de Química,Nutrición,Licenciado en Nutrición,,Grado,824,130,694,118,20,98,706,110,596,91,7,84
Universidad,Universidad del Norte Santo Tomás de Aquino,Centro Universitario Concepción,Nutrición,Licenciado en Nutrición,,Grado,194,39,155,44,11,33,150,28,122,22,5,17
Instituto Universitario,Instituto Universitario de Ciencias de la Salud de la Fundación Barceló,Facultad de Medicina,Nutrición,Licenciado en Nutrición,,Grado,327,43,284,60,8,52,267,35,232,35,0,35
Universidad,Universidad Nacional de Formosa,Facultad de Ciencias de la Salud,Nutrición,Licenciado en Nutrición,,Grado,632,126,506,201,50,151,431,76,355,9,4,5
Universidad,Universidad Abierta Interamericana,Facultad de Medicina y Ciencias de la Salud,Nutrición,Licenciado en Nutrición,,Grado,365,56,309,91,15,76,274,41,233,20,1,19
Universidad,Universidad Católica de Cuyo,Facultad de Ciencias Médicas,Nutrición,Licenciado en Nutrición,,Grado,186,15,171,47,2,45,139,13,126,16,0,16
Universidad,Universidad ISALUD,Universidad ISALUD - Área Académica,Nutrición,Licenciado en Nutrición,,Grado,734,117,617,208,42,166,526,75,451,72,6,66
Universidad,Universidad Católica de La Plata,Facultad de Ciencias de la Salud,Nutrición,Licenciado en Nutrición,,Grado,458,56,402,68,16,52,390,40,350,45,6,39
Universidad,Universidad Católica de La Plata,Unidad Académica Bahía Blanca - Facultad de Ciencias de la Salud,Nutrición,Licenciado en Nutrición,,Grado,362,40,322,85,14,71,277,26,251,17,0,17
Universidad,Universidad Maimónides,Facultad de Ciencias de la Salud,Nutrición,Licenciado en Nutrición,,Grado,202,21,181,41,5,36,161,16,145,31,3,28
Universidad,Universidad de la Fraternidad de Agrupaciones  Santo Tomás de Aquino,Facultad de Ciencias Médicas,Nutrición,Licenciado en Nutrición,,Grado,578,54,524,109,14,95,469,40,429,58,8,50
Universidad,Universidad Abierta Interamericana,Facultad de Medicina y Ciencias de la Salud - Rosario,Nutrición,Licenciado en Nutrición,,Grado,291,44,247,74,14,60,217,30,187,72,9,63
Universidad,Universidad Nacional de La Matanza,Departamento de Ciencias de la Salud,Nutrición,Licenciado en Nutrición,,Grado,1680,212,1468,463,73,390,1217,139,1078,13,1,12
Universidad,Universidad del Norte Santo Tomás de Aquino,Facultad de Ciencias de la Salud,Nutrición,Licenciado en Nutrición,,Grado,637,115,522,146,40,106,491,75,416,40,6,34
Universidad,Universidad Nacional de San Luis,Facultad de Ciencias de la Salud,Nutrición,Licenciado en Nutrición,,Grado,588,74,514,138,22,116,450,52,398,19,3,16
Universidad,Universidad de la Cuenca del Plata,Facultad de Ingeniería y Tecnología,Nutrición,Licenciado en Nutrición,,Grado,908,109,799,167,31,136,741,78,663,23,0,23
Universidad,Universidad Nacional del Chaco Austral,Departamento de Ciencias Basicas y Aplicadas,Nutrición,Licenciado en Nutrición,,Grado,392,51,341,125,19,106,267,32,235,13,0,13
Universidad,Universidad Nacional del Litoral,Facultad de Bioquímica y Ciencias Biológicas,Terapia Ocupacional,Licenciado en Terapia Ocupacional,,Grado,1338,127,1211,293,36,257,1045,91,954,45,2,43
Universidad,Universidad del Norte Santo Tomás de Aquino,Centro Universitario Concepción,Terapia Ocupacional,Licenciado en Terapia Ocupacional,,Grado,12,2,10,12,2,10,0,0,0,0,0,0
Universidad,Universidad Abierta Interamericana,Facultad de Psicología y Relaciones Humanas,Terapia Ocupacional,Licenciado en Terapia Ocupacional,,Grado,189,10,179,44,2,42,145,8,137,3,1,2
Universidad,Universidad Nacional de San Martín,Instituto de Ciencias de la Rehabilitación y el Movimiento,Terapia Ocupacional,Licenciado en Terapia Ocupacional,,Grado,693,39,654,165,14,151,528,25,503,42,3,39
Instituto Universitario,Instituto Universitario del Gran Rosario,Instituto Universitario del Gran Rosario,Terapia Ocupacional,Licenciado en Terapia Ocupacional,,Grado,209,14,195,43,4,39,166,10,156,11,0,11
Universidad,Universidad Católica de La Plata,Facultad de Ciencias de la Salud,Terapia Ocupacional,Licenciado en Terapia Ocupacional,,Grado,93,2,91,13,0,13,80,2,78,12,0,12
Universidad,Universidad Abierta Interamericana,Facultad de Psicología y Relaciones Humanas - Rosario,Terapia Ocupacional,Licenciado en Terapia Ocupacional,,Grado,133,5,128,14,1,13,119,4,115,35,1,34
Universidad,Universidad del Norte Santo Tomás de Aquino,Facultad de Ciencias de la Salud,Terapia Ocupacional,Licenciado en Terapia Ocupacional,,Grado,191,32,159,51,10,41,140,22,118,15,4,11
Universidad,Universidad Nacional de Catamarca,Facultad de Ciencias de la Salud,Enfermería,Licenciado en Enfermería,,Grado,362,93,269,78,26,52,284,67,217,3,1,2
Universidad,Universidad Nacional de Córdoba,Facultad de Ciencias Médicas - Escuela de Enfermería,Enfermería,Licenciado en Enfermería,,Grado,2699,459,2240,562,116,446,2137,343,1794,47,8,39
Universidad,Universidad Nacional de Entre Ríos,Facultad de Ciencias de la Salud,Enfermería,Licenciado en Enfermería,,Grado,448,87,361,92,18,74,356,69,287,24,3,21
Universidad,Universidad Nacional de La Rioja,Sede La Rioja,Enfermería,Licenciado en Enfermería,,Grado,1663,363,1300,425,99,326,1238,264,974,10,1,9
Universidad,Universidad Nacional de La Rioja,Sede Chamical,Enfermería,Licenciado en Enfermería,,Grado,213,49,164,82,16,66,131,33,98,2,1,1
Universidad,Universidad Nacional de Mar del Plata,Facultad de Ciencias de la Salud y Servicio Social,Enfermería,Licenciado en Enfermería,,Grado,986,244,742,443,108,335,543,136,407,10,3,7
Universidad,Universidad Nacional de Misiones,Escuela de Enfermería,Enfermería,Licenciado en Enfermería,,Grado,1840,383,1457,1361,292,1069,479,91,388,18,2,16
Universidad,Universidad Nacional del Nordeste,Facultad de Medicina,Enfermería,Licenciado en Enfermería,,Grado,878,195,683,282,66,216,596,129,467,67,20,47
Universidad,Universidad Nacional de Río Cuarto,Facultad de Ciencias Humanas,Enfermería,Licenciado en Enfermería,,Grado,147,25,122,48,6,42,99,19,80,20,7,13
Universidad,Universidad Nacional de Rosario,Facultad de Ciencias Médicas,Enfermería,Licenciado en Enfermería,,Grado,3421,556,2865,850,154,696,2571,402,2169,43,9,34
Universidad,Universidad Adventista del Plata,Facultad de Ciencias de la Salud,Enfermería,Licenciado en Enfermería,,Grado,183,64,119,29,14,15,154,50,104,11,1,10
Universidad,Universidad de Ciencias Empresariales y Sociales,Facultad de Ciencias de la Salud,Enfermería,Licenciado en Enfermería,,Grado,56,19,37,9,4,5,47,15,32,22,8,14
Universidad,Universidad Nacional de Formosa,Facultad de Ciencias de la Salud,Enfermería,Licenciado en Enfermería,,Grado,1994,540,1454,563,157,406,1431,383,1048,53,17,36
Universidad,Universidad Abierta Interamericana,Facultad de Medicina y Ciencias de la Salud,Enfermería,Licenciado en Enfermería,,Grado,964,235,729,289,75,214,675,160,515,35,13,22
Universidad,Universidad  Favaloro,Facultad de Ciencias Médicas,Enfermería,Licenciado en Enfermería,,Grado,236,46,190,135,24,111,101,22,79,17,5,12
Universidad,Universidad Nacional del Comahue,Centro Universitario Regional Zona Atlántica,Enfermería,Licenciado en Enfermería,,Grado,347,73,274,111,21,90,236,52,184,4,1,3
Universidad,Universidad Nacional del Comahue,Centro Regional Universitario Bariloche,Enfermería,Licenciado en Enfermería,,Grado,389,65,324,120,26,94,269,39,230,13,2,11
Instituto Universitario,Instituto Universitario Escuela de Medicina del Hospital Italiano,Instituto Universitario Escuela de Medicina del Hospital Italiano - UA,Enfermería,Licenciado en Enfermería,,Grado,134,31,103,44,12,32,90,19,71,10,1,9
Universidad,Universidad Católica de Cuyo,Facultad de Ciencias Médicas,Enfermería,Licenciado en Enfermería,,Grado,502,145,357,125,39,86,377,106,271,100,25,75
Instituto Universitario,Instituto Universitario Italiano de Rosario,Escuela de Enfermería,Enfermería,Licenciado en Enfermería,,Grado,200,42,158,99,21,78,101,21,80,54,12,42
Universidad,Universidad Autónoma de Entre Ríos,Facultad de Ciencias de la Vida y la Salud,Enfermería,Licenciado en Enfermería,,Grado,1228,220,1008,456,86,370,772,134,638,12,4,8
Universidad,Universidad ISALUD,Universidad ISALUD - Área Académica,Enfermería,Licenciado en Enfermería,,Grado,2959,693,2266,882,215,667,2077,478,1599,19,3,16
Universidad,Universidad Nacional del Sur,Departamento de Ciencias de la Salud,Enfermería,Licenciado en Enfermería,,Grado,1160,219,941,515,117,398,645,102,543,32,2,30
Universidad,Universidad Maimónides,Facultad de Ciencias de la Salud,Enfermería,Licenciado en Enfermería,,Grado,4503,1442,3061,985,325,660,3518,1117,2401,348,72,276
Universidad,Universidad Nacional del Comahue,Facultad de Ciencias del Ambiente y de la Salud,Enfermería,Licenciado en Enfermería,,Grado,1055,221,834,237,57,180,818,164,654,11,1,10
Universidad,Universidad Nacional de La Matanza,Departamento de Ciencias de la Salud,Enfermería,Licenciado en Enfermería,,Grado,266,46,220,7,2,5,259,44,215,12,0,12
Universidad,Universidad Nacional Arturo Jauretche,Instituto de Ciencias de la Salud,Enfermería,Licenciado en Enfermería,,Grado,2663,385,2278,836,131,705,1827,254,1573,1,0,1
Universidad,Universidad Nacional del Oeste,Escuela de Ciencias de la Salud,Enfermería,Licenciado en Enfermería,,Grado,727,85,642,281,37,244,446,48,398,16,1,15
Universidad,Universidad Nacional de San Luis,Facultad de Ciencias de la Salud,Enfermería,Licenciado en Enfermería,,Grado,1143,221,922,429,99,330,714,122,592,10,5,5
Universidad,Universidad Nacional José C. Paz,Departamento de Ciencias de la Salud y el Deporte,Enfermería,Licenciado en Enfermería,,Grado,1370,187,1183,935,134,801,435,53,382,31,3,28
Universidad,Universidad Nacional de Avellaneda,Departamento de Salud y Actividad Física,Enfermería,Licenciado en Enfermería,,Grado,1294,239,1055,536,103,433,758,136,622,1,0,1
Universidad,Universidad Nacional de Entre Ríos,Facultad de Ciencias de la Salud,Instrumentación Quirúrgica,Instrumentador Quirúrgico,,Pregrado,147,23,124,58,6,52,89,17,72,6,1,5
Universidad,Universidad Católica de La Plata,Facultad de Ciencias de la Salud,Kinesiología,Licenciado en Kinesiología y Fisiatría,,Grado,485,290,195,108,81,27,377,209,168,25,18,7
Instituto Universitario,Instituto Universitario de Ciencias de la Salud de la Fundación Barceló,Facultad de Medicina,Instrumentación Quirúrgica,Instrumentador Quirúrgico,,Pregrado,92,12,80,46,8,38,46,4,42,24,2,22
Universidad,Universidad Maimónides,Facultad de Ciencias de la Salud,Instrumentación Quirúrgica,Instrumentador Quirúrgico,,Pregrado,54,3,51,34,1,33,20,2,18,7,1,6
Universidad,Universidad Nacional del Centro de la Provincia de Buenos Aires,Facultad de Ciencias Humanas,Ciencias del Ambiente y Recursos Naturales,Licenciado en Diagnóstico y Gestión Ambiental,,Grado,134,39,95,22,5,17,112,34,78,2,0,2
Universidad,Universidad Nacional de la Patagonia San Juan Bosco,Facultad de Ingeniería - Sede Comodoro Rivadavia,Ingeniería Civil,Ingeniero Civil orientación Construcciones,,Grado,237,153,84,75,55,20,162,98,64,8,2,6
Universidad,Universidad Nacional de San Juan,"Facultad de Filosofía, Humanidades y Artes",Formación Docente para el nivel medio y/o superior universitario y no universitario - Ciencias Humanas,Profesor Universitario en Educación Musical,,Grado,73,36,37,25,14,11,48,22,26,3,2,1
Universidad,Universidad Nacional de La Rioja,Sede La Rioja,Tecnología e Ingeniería Minera,Ingeniero de Minas,,Grado,69,48,21,12,11,1,57,37,20,1,1,0
Universidad,Universidad Nacional de San Juan,Facultad de Ingeniería,Tecnología e Ingeniería Minera,Ingeniero de Minas,,Grado,203,150,53,31,20,11,172,130,42,5,5,0
Universidad,Universidad Nacional de La Rioja,Sede La Rioja,Formación Docente para el nivel medio y/o superior universitario y no universitario - Ciencias Humanas,Profesor en Psicopedagogía,,Grado,422,59,363,72,9,63,350,50,300,22,2,20
Universidad,Universidad Nacional del Comahue,Centro Universitario Regional Zona Atlántica,Formación Docente para el nivel medio y/o superior universitario y no universitario - Ciencias Humanas,Profesor en Psicopedagogía,,Grado,143,13,130,29,2,27,114,11,103,15,1,14
Universidad,Universidad de la Fraternidad de Agrupaciones  Santo Tomás de Aquino,Facultad de Ciencias de la Educación,Formación Docente para el nivel medio y/o superior universitario y no universitario - Ciencias Humanas,Profesor en Psicopedagogía,,Grado,143,0,143,37,0,37,106,0,106,17,0,17
Universidad,Universidad Nacional del Comahue,Facultad de Ciencias de la Educación,Educación Inicial,Profesor en Nivel Inicial,,Pregrado,1126,30,1096,311,26,285,815,4,811,38,0,38
Universidad,Universidad Nacional de La Pampa,Facultad de Ingeniería,Ingeniería en Sistemas,Ingeniero en Sistemas,,Grado,178,136,42,34,27,7,144,109,35,3,3,0
Universidad,Universidad de la Marina Mercante,Facultad de Ingeniería,Ingeniería en Sistemas,Ingeniero en Sistemas,,Grado,101,87,14,17,15,2,84,72,12,8,8,0
Universidad,Universidad CAECE,Departamento de Sistemas,Ingeniería en Sistemas,Ingeniero en Sistemas,,Grado,108,95,13,18,15,3,90,80,10,16,15,1
Universidad,Universidad Nacional de Córdoba,"Facultad de Ciencias Exactas, Físicas y Naturales",Electromecánica,Técnico Mecánico Electricista,,Pregrado,289,280,9,118,114,4,171,166,5,15,15,0
Universidad,Universidad Nacional de Córdoba,Facultad de Artes,Música,Licenciado en Composición Musical,,Grado,740,582,158,217,171,46,523,411,112,1,1,0
Universidad,Universidad Nacional de Entre Ríos,Facultad de Ciencias de la Salud,Kinesiología,Licenciado en Kinesiología y Fisiatría,,Grado,1011,420,591,197,78,119,814,342,472,87,30,57
Universidad,Universidad Adventista del Plata,Facultad de Ciencias de la Salud,Kinesiología,Licenciado en Kinesiología y Fisiatría,,Grado,295,136,159,55,29,26,240,107,133,27,5,22
Universidad,Universidad de Ciencias Empresariales y Sociales,Facultad de Ciencias de la Salud,Kinesiología,Licenciado en Kinesiología y Fisiatría,,Grado,103,51,52,22,10,12,81,41,40,7,3,4
Instituto Universitario,Instituto Universitario de Ciencias de la Salud de la Fundación Barceló,Facultad de Medicina,Kinesiología,Licenciado en Kinesiología y Fisiatría,,Grado,715,378,337,173,98,75,542,280,262,87,38,49
Universidad,Universidad Abierta Interamericana,Facultad de Medicina y Ciencias de la Salud,Kinesiología,Licenciado en Kinesiología y Fisiatría,,Grado,645,349,296,168,88,80,477,261,216,52,26,26
Universidad,Universidad Católica de Cuyo,Facultad de Ciencias Médicas,Kinesiología,Licenciado en Kinesiología y Fisiatría,,Grado,267,112,155,59,34,25,208,78,130,19,6,13
Universidad,Universidad ISALUD,Universidad ISALUD - Área Académica,Kinesiología,Licenciado en Kinesiología y Fisiatría,,Grado,72,32,40,50,19,31,22,13,9,0,0,0
Instituto Universitario,Instituto Universitario del Gran Rosario,Instituto Universitario del Gran Rosario,Kinesiología,Licenciado en Kinesiología y Fisiatría,,Grado,1840,868,972,404,202,202,1436,666,770,102,52,50
Universidad,Universidad Católica de La Plata,Unidad Académica Bahía Blanca - Facultad de Ciencias de la Salud,Kinesiología,Licenciado en Kinesiología y Fisiatría,,Grado,296,142,154,90,50,40,206,92,114,13,9,4
Universidad,Universidad Abierta Interamericana,Facultad de Medicina y Ciencias de la Salud - Rosario,Kinesiología,Licenciado en Kinesiología y Fisiatría,,Grado,511,258,253,113,64,49,398,194,204,71,29,42
Universidad,Universidad Nacional de La Matanza,Departamento de Ciencias de la Salud,Kinesiología,Licenciado en Kinesiología y Fisiatría,,Grado,1403,525,878,373,144,229,1030,381,649,15,4,11
Universidad,Universidad Nacional Arturo Jauretche,Instituto de Ciencias de la Salud,Kinesiología,Licenciado en Kinesiología y Fisiatría,,Grado,2969,1153,1816,1090,446,644,1879,707,1172,10,3,7
Universidad,Universidad Nacional de Villa Mercedes,Escuela de Ciencias de la Salud,Kinesiología,Licenciado en Kinesiología y Fisiatría,,Grado,337,77,260,111,28,83,226,49,177,4,0,4
Instituto Universitario,Instituto Universitario del Gran Rosario,Instituto Universitario del Gran Rosario- Sede Santa Fé,Kinesiología,Licenciado en Kinesiología y Fisiatría,,Grado,1400,721,679,270,150,120,1130,571,559,76,31,45
Universidad,Universidad de Ciencias Empresariales y Sociales,UCES San Isidro,Kinesiología,Licenciado en Kinesiología y Fisiatría,,Grado,84,57,27,20,15,5,64,42,22,10,5,5
Universidad,Universidad Nacional del Centro de la Provincia de Buenos Aires,Facultad de Ingeniería,Electrónica,Técnico Universitario en Electromedicina,,Pregrado,48,34,14,15,10,5,33,24,9,3,1,2
Universidad,Universidad Nacional de San Martín,Escuela de Ciencia y Tecnología,Electrónica,Técnico Universitario en Electromedicina,,Pregrado,86,79,7,24,17,7,62,62,0,1,1,0
Universidad,Universidad Nacional de San Martín,Escuela de Ciencia y Tecnología,Radiología y Diagnóstico por Imágenes,Técnico Universitario en Diagnóstico por Imágenes,,Pregrado,319,81,238,75,27,48,244,54,190,31,10,21
Universidad,Universidad Nacional de Río Cuarto,"Facultad de Ciencias Exactas, Físico-Químicas y Naturales","Computación, Sistemas e Informática",Licenciado en Ciencias de la Computación,,Grado,227,195,32,54,46,8,173,149,24,5,3,2
Universidad,Universidad Nacional de Rosario,"Facultad de Ciencias Exactas, Ingeniería y Agrimensura","Computación, Sistemas e Informática",Licenciado en Ciencias de la Computación,,Grado,401,357,44,97,88,9,304,269,35,18,17,1
Universidad,Universidad Nacional de la Patagonia Austral,UNIDAD ACADEMICA PUERTO SAN JULIAN,Turismo y Hotelería,Técnico Universitario en Turismo,,Pregrado,47,9,38,24,8,16,23,1,22,2,0,2
Universidad,Universidad Nacional de San Juan,"Facultad de Ciencias Exactas, Físicas y Naturales","Computación, Sistemas e Informática",Licenciado en Ciencias de la Computación,,Grado,467,409,58,110,99,11,357,310,47,5,5,0
Universidad,Universidad Nacional de San Luis,Facultad de Cs. Físico-Matemáticas y Naturales,"Computación, Sistemas e Informática",Licenciado en Ciencias de la Computación,,Grado,141,115,26,36,27,9,105,88,17,3,3,0
Universidad,Universidad Nacional del Comahue,Facultad de Informática,"Computación, Sistemas e Informática",Licenciado en Ciencias de la Computación,,Grado,612,505,107,154,140,14,458,365,93,5,3,2
Universidad,Universidad Nacional del Sur,Departamento de Ciencias e Ingeniería de la Computación,"Computación, Sistemas e Informática",Licenciado en Ciencias de la Computación,,Grado,221,194,27,65,58,7,156,136,20,8,7,1
Universidad,Universidad Nacional de Córdoba,"Facultad de Matemática, Astronomía, Física y Computación","Computación, Sistemas e Informática",Licenciado en Ciencias de la Computación,,Grado,918,760,158,283,228,55,635,532,103,11,10,1
Universidad,Universidad Autónoma de Entre Ríos,Facultad de Ciencias de la Gestión,Formación Docente para el nivel medio y/o superior universitario y no universitario - Ciencias Sociales,Profesor en Economía,,Grado,69,24,45,25,6,19,44,18,26,1,0,1
Universidad,Universidad Nacional de Córdoba,Facultad de Filosofía y Humanidades,Bibliotecología y Documentación,Bibliotecólogo,,Pregrado,210,56,154,50,15,35,160,41,119,13,1,12
Universidad,Universidad Nacional del Litoral,Centro Universitario Gálvez,Tecnología e Ingeniería en Alimentos,Analista Universitario de Alimentos,,Pregrado,67,19,48,10,2,8,57,17,40,10,3,7
Universidad,Universidad Nacional del Litoral,Facultad de Bioquímica y Ciencias Biológicas,Sanidad y Saneamiento Ambiental,Licenciado en Saneamiento Ambiental,,Grado,164,73,91,21,9,12,143,64,79,15,9,6
Universidad,Universidad Nacional de la Patagonia Austral,UNIDAD ACADEMICA RIO GALLEGOS,Turismo y Hotelería,Técnico Universitario en Turismo,,Pregrado,106,33,73,31,10,21,75,23,52,4,1,3
Universidad,Universidad Nacional de la Patagonia Austral,UNIDAD ACADEMICA CALETA OLIVIA,Turismo y Hotelería,Técnico Universitario en Turismo,,Pregrado,47,14,33,31,10,21,16,4,12,3,0,3
